ACCT_ID,ACTIVE_FL,FY_CD_FR,PD_NO_FR,FY_CD_TO,PD_NO_TO,ACCT_ENTR_GRP_CD,PROJ_REQD_FL,S_ACCT_TYPE_CD,DETL_FL,ACCT_NAME,TOP_FL,MODIFIED_BY,TIME_STAMP,L1_ACCT_NAME,L2_ACCT_NAME,L3_ACCT_NAME,L4_ACCT_NAME,L5_ACCT_NAME,L6_ACCT_NAME,L7_ACCT_NAME,LVL_NO,L1_ACCT_SEG_ID,L2_ACCT_SEG_ID,L3_ACCT_SEG_ID,L4_ACCT_SEG_ID,L5_ACCT_SEG_ID,L6_ACCT_SEG_ID,L7_ACCT_SEG_ID,L8_ACCT_SEG_ID,TC_ACCT_TYPE_CD,ROWVERSION,SFT_FL,MES_FL
0564-000,Y,,,,,ALL,Y,N,Y,AUTO FUEL EXPENSE,N,SGOSS,2016-02-14,OH AUTO FUEL EXPENSE,AUTO FUEL EXPENSE,0,0,0,0,0,2,0564,000,0,0,0,0,0,0,,0,N,N
0564-100,Y,,,,,ALL,Y,N,Y,AUTO FUEL EXPENSE,N,SGOSS,2016-02-14,OH AUTO FUEL EXPENSE,AUTO FUEL EXPENSE,0,0,0,0,0,2,0564,100,0,0,0,0,0,0,,0,N,N
0570,N,,,,,,N,,N,OH STATE AND LOCAL TAX,Y,SGOSS,2016-02-14,OH STATE AND LOCAL TAX,0,0,0,0,0,0,1,0570,0,0,0,0,0,0,0,,0,N,N
0570-000,Y,,,,,ALL,Y,N,Y,STATE AND LOCAL TAX,N,SGOSS,2016-02-14,OH STATE AND LOCAL TAX,STATE AND LOCAL TAX,,,,,,2,0570,000,,,,,,,,0,N,N
0570-100,Y,,,,,ALL,Y,N,Y,STATE AND LOCAL TAX,N,SGOSS,2016-02-14,OH STATE AND LOCAL TAX,STATE AND LOCAL TAX,,,,,,2,0570,100,,,,,,,,0,N,N
0571,N,,,,,,N,,N,OH EXCISE TAX,Y,SGOSS,2016-02-14,OH EXCISE TAX,0,0,0,0,0,0,1,0571,0,0,0,0,0,0,0,,0,N,N
0571-000,Y,,,,,ALL,Y,N,Y,EXCISE TAX,N,SGOSS,2016-02-14,OH EXCISE TAX,EXCISE TAX,0,0,0,0,0,2,0571,000,0,0,0,0,0,0,,0,N,N
0571-100,Y,,,,,ALL,Y,N,Y,EXCISE TAX,N,SGOSS,2016-02-14,OH EXCISE TAX,EXCISE TAX,,,,,,2,0571,100,,,,,,,,0,N,N
0572,N,,,,,,N,,N,OH LICENSES AND FEES,Y,SGOSS,2016-02-14,OH LICENSES AND FEES,0,0,0,0,0,0,1,0572,0,0,0,0,0,0,0,,0,N,N
0572-000,Y,,,,,ALL,Y,N,Y,LICENSES AND FEES,N,SGOSS,2016-02-14,OH LICENSES AND FEES,LICENSES AND FEES,,,,,,2,0572,000,,,,,,,,0,N,N
0572-100,Y,,,,,ALL,Y,N,Y,LICENSES AND FEES,N,SGOSS,2016-02-14,OH LICENSES AND FEES,LICENSES AND FEES,,,,,,2,0572,100,,,,,,,,0,N,N
0579,N,,,,,,N,,N,OH OTHER/MISC EXPENSES,Y,SGOSS,2016-02-14,OH OTHER/MISC EXPENSES,0,0,0,0,0,0,1,0579,0,0,0,0,0,0,0,,0,N,N
0579-000,Y,,,,,ALL,Y,N,Y,OTHER/MISC EXPENSES,N,SGOSS,2016-02-14,OH OTHER/MISC EXPENSES,OTHER/MISC EXPENSES,0,0,0,0,0,2,0579,000,0,0,0,0,0,0,,0,N,N
0579-100,Y,,,,,ALL,Y,N,Y,OTHER/MISC EXPENSES,N,SGOSS,2016-02-14,OH OTHER/MISC EXPENSES,OTHER/MISC EXPENSES,,,,,,2,0579,100,,,,,,,,0,N,N
0583,N,,,,,,N,,N,OH ALLOCATIONS,Y,SGOSS,2016-02-14,OH ALLOCATIONS,0,0,0,0,0,0,1,0583,0,0,0,0,0,0,0,,0,N,N
0583-00C,Y,,,,,ALL,Y,N,Y,OH CS ALLOC IN CONTRACTS,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH CS ALLOC IN CONTRACTS,0,0,0,0,0,2,0583,00C,0,0,0,0,0,0,,0,N,N
0583-00F,Y,,,,,ALL,Y,N,Y,OH CS ALLOC IN FACILITIES,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH CS ALLOC IN FACILITIES,0,0,0,0,0,2,0583,00F,0,0,0,0,0,0,,0,N,N
0583-00M,Y,,,,,ALL,Y,N,Y,OH CS ALLOC IN MIS,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH CS ALLOC IN MIS,0,0,0,0,0,2,0583,00M,0,0,0,0,0,0,,0,N,N
0583-00R,Y,,,,,ALL,Y,N,Y,OH CS ALLOC IN RECRUITING,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH CS ALLOC IN RECRUITING,0,0,0,0,0,2,0583,00R,0,0,0,0,0,0,,0,N,N
0583-10C,Y,,,,,ALL,Y,N,Y,OH ITG ALLOCAT IN CONTRAC,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH ITG ALLOCAT IN CONTRAC,0,0,0,0,0,2,0583,10C,0,0,0,0,0,0,,0,N,N
0583-10F,Y,,,,,ALL,Y,N,Y,OH ITG ALLOC IN FACILITIE,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH ITG ALLOC IN FACILITIE,0,0,0,0,0,2,0583,10F,0,0,0,0,0,0,,0,N,N
0583-10M,Y,,,,,ALL,Y,N,Y,OH ITG ALLOCAT IN MIS,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH ITG ALLOCAT IN MIS,0,0,0,0,0,2,0583,10M,0,0,0,0,0,0,,0,N,N
0590,N,,,,,,N,,N,OH DEPR EQUIPMENT,Y,SGOSS,2016-02-14,OH DEPRECIATION EQUIPMENT,0,0,0,0,0,0,1,0590,0,0,0,0,0,0,0,,0,N,N
0590-000,Y,,,,,ALL,Y,N,Y,DEPRECIATION,N,SGOSS,2016-02-14,OH DEPRECIATION EQUIPMENT,DEPRECIATION,0,0,0,0,0,2,0590,000,0,0,0,0,0,0,,0,N,N
0590-100,Y,,,,,ALL,Y,N,Y,DEPRECIATION,N,SGOSS,2016-02-14,OH DEPRECIATION EQUIPMENT,DEPRECIATION,0,0,0,0,0,2,0590,100,0,0,0,0,0,0,,0,N,N
0600,N,,,,,,N,,N,MH OTHER,Y,SGOSS,2016-02-14,MH OTHER,0,0,0,0,0,0,1,0600,0,0,0,0,0,0,0,,0,N,N
0600-000,N,,,,,ALL,Y,N,Y,MH OTHER,N,SGOSS,2016-02-14,MH OTHER,MH OTHER,0,0,0,0,0,2,0600,000,0,0,0,0,0,0,,0,N,N
0683,N,,,,,,N,,N,MH ALLOCATIONS IN,Y,SGOSS,2016-02-14,MH ALLOCATIONS IN,0,0,0,0,0,0,1,0683,0,0,0,0,0,0,0,,0,N,N
0683-00A,Y,,,,,ALL,Y,N,Y,M&H ALLOCATION IN ACCTING,N,SGOSS,2016-02-14,MH ALLOCATIONS IN,M&H ALLOCATION IN ACCTING,0,0,0,0,0,2,0683,00A,0,0,0,0,0,0,,0,N,N
0683-00C,Y,,,,,ALL,Y,N,Y,M&H ALLOC IN CONTRACTS,N,SGOSS,2016-02-28,MH ALLOCATIONS IN,M&H ALLOC IN CONTRACTS,0,0,0,0,0,2,0683,00C,0,0,0,0,0,0,,1,N,N
0683-00P,Y,,,,,ALL,Y,N,Y,M&H ALLOCATION IN PROCURE,N,SGOSS,2016-02-14,MH ALLOCATIONS IN,M&H ALLOCATION IN PROCURE,0,0,0,0,0,2,0683,00P,0,0,0,0,0,0,,0,N,N
0700,N,,,,,,N,,N,GA LABOR,Y,SGOSS,2016-02-14,GA LABOR,0,0,0,0,0,0,1,0700,0,0,0,0,0,0,0,,0,N,N
0700-000,Y,,,,,ALL,Y,N,Y,G&A LABOR,N,JLAPINGTON,2017-05-03,GA LABOR,G&A LABOR,0,0,0,0,0,2,0700,000,0,0,0,0,0,0,C,1,N,N
0783,N,,,,,,N,,N,G&A ALLOCATIONS IN,Y,SGOSS,2016-02-14,G&A ALLOCATIONS IN,0,0,0,0,0,0,1,0783,0,0,0,0,0,0,0,,0,N,N
0783-00A,Y,,,,,ALL,Y,N,Y,G&A ALLOC IN ACCOUNTING,N,SGOSS,2016-02-14,G&A ALLOCATIONS IN,G&A ALLOC IN ACCOUNTING,,,,,,2,0783,00A,,,,,,,,0,N,N
0783-00B,Y,,,,,ALL,Y,N,Y,G&A ALLOC IN BUS DEVEL,N,SGOSS,2016-02-14,G&A ALLOCATIONS IN,G&A ALLOC IN BUS DEVEL,,,,,,2,0783,00B,,,,,,,,0,N,N
0783-00C,N,,,,,ALL,Y,N,Y,G&A ALLOC IN CONTRACTS,N,SGOSS,2016-02-28,G&A ALLOCATIONS IN,G&A ALLOC IN CONTRACTS,0,0,0,0,0,2,0783,00C,0,0,0,0,0,0,,1,N,N
0783-00E,Y,,,,,ALL,Y,N,Y,G&A ALLOC IN EXEC MGMT,N,SGOSS,2016-02-14,G&A ALLOCATIONS IN,G&A ALLOC IN EXEC MGMT,,,,,,2,0783,00E,,,,,,,,0,N,N
0783-00M,Y,,,,,ALL,Y,N,Y,G&A ALLOCATION IN MIS,N,SGOSS,2016-02-14,G&A ALLOCATIONS IN,G&A ALLOCATION IN MIS,,,,,,2,0783,00M,,,,,,,,0,N,N
0783-00R,N,,,,,ALL,Y,N,Y,G&A ALLOCATION IN RECRUIT,N,SGOSS,2016-02-28,G&A ALLOCATIONS IN,G&A ALLOCATION IN RECRUIT,0,0,0,0,0,2,0783,00R,0,0,0,0,0,0,,1,N,N
0800,N,,,,,,N,,N,SC LABOR,Y,SGOSS,2016-02-14,SC LABOR,0,0,0,0,0,0,1,0800,0,0,0,0,0,0,0,,0,N,N
0800-000,Y,,,,,ALL,Y,E,Y,SERVICE CENTER LABOR,N,SGOSS,2016-02-14,SC LABOR,SERVICE CENTER LABOR,0,0,0,0,0,2,0800,000,0,0,0,0,0,0,C,0,N,N
0805,N,,,,,,N,,N,SC INCENTIVE COMP,Y,SGOSS,2016-02-14,SC INCENTIVE COMP,0,0,0,0,0,0,1,0805,0,0,0,0,0,0,0,,0,N,N
0805-000,Y,,,,,ALL,Y,N,Y,INCENTIVE COMP SC,N,SGOSS,2016-02-14,SC INCENTIVE COMP,INCENTIVE COMP SC,0,0,0,0,0,2,0805,000,0,0,0,0,0,0,,0,N,N
0808,N,,,,,,N,,N,SC EMPLOYEE REFERRAL,Y,SGOSS,2016-02-14,SC EMPLOYEE REFERRAL,0,0,0,0,0,0,1,0808,0,0,0,0,0,0,0,,0,N,N
0808-000,Y,,,,,ALL,Y,N,Y,EMPLOYEE REFERRAL,N,SGOSS,2016-02-14,SC EMPLOYEE REFERRAL,EMPLOYEE REFERRAL,0,0,0,0,0,2,0808,000,0,0,0,0,0,0,,0,N,N
0810,N,,,,,,N,,N,SC APPLIED FRINGE,Y,SGOSS,2016-02-14,SC APPLIED FRINGE,0,0,0,0,0,0,1,0810,0,0,0,0,0,0,0,,0,N,N
0810-00A,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE ACCOUNTING,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE ACCOUNTING,0,0,0,0,0,2,0810,00A,0,0,0,0,0,0,,0,N,N
0810-00B,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE BD & PROP,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE BD & PROP,0,0,0,0,0,2,0810,00B,0,0,0,0,0,0,,0,N,N
0810-00C,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE CONT/PRICE,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE CONT/PRICE,0,0,0,0,0,2,0810,00C,0,0,0,0,0,0,,0,N,N
0810-00E,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE EXEC MGMT,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE EXEC MGMT,0,0,0,0,0,2,0810,00E,0,0,0,0,0,0,,0,N,N
0810-00F,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE FACILITIES,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE FACILITIES,0,0,0,0,0,2,0810,00F,0,0,0,0,0,0,,0,N,N
0810-00H,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE HR,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE HR,0,0,0,0,0,2,0810,00H,0,0,0,0,0,0,,0,N,N
0810-00M,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE MIS,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE MIS,0,0,0,0,0,2,0810,00M,0,0,0,0,0,0,,0,N,N
0810-00P,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE PROCUREMNT,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE PROCUREMNT,0,0,0,0,0,2,0810,00P,0,0,0,0,0,0,,0,N,N
0810-00R,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE RECRUITING,N,SGOSS,2016-02-14,SC APPLIED FRINGE,APPLIED FRINGE RECRUITING,0,0,0,0,0,2,0810,00R,0,0,0,0,0,0,,0,N,N
0811,N,,,,,,N,,N,SC TEMPORARY LABOR,Y,SGOSS,2016-02-14,SC TEMPORARY LABOR,0,0,0,0,0,0,1,0811,0,0,0,0,0,0,0,,0,N,N
0811-000,Y,,,,,ALL,Y,N,Y,TEMPORARY LABOR,N,SGOSS,2016-02-14,SC TEMPORARY LABOR,TEMPORARY LABOR,0,0,0,0,0,2,0811,000,0,0,0,0,0,0,,0,N,N
0812,N,,,,,,N,,N,SC CONSULTANT EXPENSE,Y,SGOSS,2016-02-14,SC CONSULTANT EXPENSE,0,0,0,0,0,0,1,0812,0,0,0,0,0,0,0,,0,N,N
0812-000,Y,,,,,ALL,Y,N,Y,CONSULTANT EXPENSE,N,SGOSS,2016-02-14,SC CONSULTANT EXPENSE,CONSULTANT EXPENSE,0,0,0,0,0,2,0812,000,0,0,0,0,0,0,,0,N,N
0813,N,,,,,,N,,N,SC PROFESSIONAL SERVICES,Y,SGOSS,2016-02-14,SC PROFESSIONAL SERVICES,0,0,0,0,0,0,1,0813,0,0,0,0,0,0,0,,0,N,N
0813-000,Y,,,,,ALL,Y,N,Y,PROFESSIONAL SERVICES,N,SGOSS,2016-02-14,SC PROFESSIONAL SERVICES,PROFESSIONAL SERVICES,0,0,0,0,0,2,0813,000,0,0,0,0,0,0,,0,N,N
0814,N,,,,,,N,,N,SC LEGAL SERVICES,Y,SGOSS,2016-02-14,SC LEGAL SERVICES,0,0,0,0,0,0,1,0814,0,0,0,0,0,0,0,,0,N,N
0814-000,Y,,,,,ALL,Y,N,Y,LEGAL SERVICES,N,SGOSS,2016-02-14,SC LEGAL SERVICES,LEGAL SERVICES,0,0,0,0,0,2,0814,000,0,0,0,0,0,0,,0,N,N
0815,N,,,,,,N,,N,SC RECRUITING-ADVERTISING,Y,SGOSS,2016-02-14,SC RECRUITING-ADVERTISING,0,0,0,0,0,0,1,0815,0,0,0,0,0,0,0,,0,N,N
0815-000,Y,,,,,ALL,Y,N,Y,RECRUITING - ADVERTISING,N,SGOSS,2016-02-14,SC RECRUITING-ADVERTISING,RECRUITING - ADVERTISING,0,0,0,0,0,2,0815,000,0,0,0,0,0,0,,0,N,N
0816,N,,,,,,N,,N,SC BUSINESS MEETINGS/CONF,Y,SGOSS,2016-02-14,SC BUSINESS MEETINGS/CONF,0,0,0,0,0,0,1,0816,0,0,0,0,0,0,0,,0,N,N
0816-000,Y,,,,,ALL,Y,N,Y,BUSINESS MEETINGS/CONF,N,49301.ISMAIL.MARMAR,2016-03-23,SC BUSINESS MEETINGS/CONF,BUSINESS MEETINGS/CONF,0,0,0,0,0,2,0816,000,0,0,0,0,0,0,E,1,N,N
0817,N,,,,,,N,,N,SC TRAVEL,Y,SGOSS,2016-02-14,SC TRAVEL,0,0,0,0,0,0,1,0817,0,0,0,0,0,0,0,,0,N,N
0817-000,Y,,,,,ALL,Y,N,Y,TRAVEL - TRANSPORTATION,N,49301.ISMAIL.MARMAR,2016-03-23,SC TRAVEL,TRAVEL - TRANSPORTATION,0,0,0,0,0,2,0817,000,0,0,0,0,0,0,E,1,N,N
0817-005,Y,,,,,ALL,Y,N,Y,TRAVEL - LODGING,N,49301.ISMAIL.MARMAR,2016-03-23,SC TRAVEL,TRAVEL - LODGING,0,0,0,0,0,2,0817,005,0,0,0,0,0,0,E,1,N,N
0817-010,Y,,,,,ALL,Y,N,Y,TRAVEL - M&IE,N,BADAWII,2017-02-02,SC TRAVEL,TRAVEL - M&IE,0,0,0,0,0,2,0817,010,0,0,0,0,0,0,E,3,N,N
0817-015,Y,,,,,ALL,Y,N,Y,TRAVEL - LOCAL,N,49301.ISMAIL.MARMAR,2016-03-23,SC TRAVEL,TRAVEL - LOCAL,0,0,0,0,0,2,0817,015,0,0,0,0,0,0,E,1,N,N
0817-020,Y,,,,,ALL,Y,N,Y,TRAVEL - PARKING/TAXI,N,BADAWII,2017-06-06,SC TRAVEL,TRAVEL - PARKING/TAXI,0,0,0,0,0,2,0817,020,0,0,0,0,0,0,E,3,N,N
0817-025,Y,,,,,ALL,Y,N,Y,TRAVEL - METRO,N,49301.ISMAIL.MARMAR,2016-03-23,SC TRAVEL,TRAVEL - METRO,0,0,0,0,0,2,0817,025,0,0,0,0,0,0,E,1,N,N
0818,N,,,,,,N,,N,SC MEMBERSHIP FEES,Y,SGOSS,2016-02-14,SC MEMBERSHIP FEES,0,0,0,0,0,0,1,0818,0,0,0,0,0,0,0,,0,N,N
0818-000,Y,,,,,ALL,Y,N,Y,MEMBERSHIP FEES,N,49301.ISMAIL.MARMAR,2016-03-23,SC MEMBERSHIP FEES,MEMBERSHIP FEES,0,0,0,0,0,2,0818,000,0,0,0,0,0,0,E,1,N,N
0819,N,,,,,,N,,N,SC SEMINARS & TRAINING,Y,SGOSS,2016-02-14,SC SEMINARS & TRAINING,0,0,0,0,0,0,1,0819,0,0,0,0,0,0,0,,0,N,N
0819-000,Y,,,,,ALL,Y,N,Y,SEMINARS & TRAINING,N,49301.ISMAIL.MARMAR,2016-03-23,SC SEMINARS & TRAINING,SEMINARS & TRAINING,0,0,0,0,0,2,0819,000,0,0,0,0,0,0,E,1,N,N
0820,N,,,,,,N,,N,SC OFFICE SUPPLIES,Y,SGOSS,2016-02-14,SC OFFICE SUPPLIES,0,0,0,0,0,0,1,0820,0,0,0,0,0,0,0,,0,N,N
0820-000,Y,,,,,ALL,Y,N,Y,OFFICE SUPPLIES,N,49301.ISMAIL.MARMAR,2016-03-23,SC OFFICE SUPPLIES,OFFICE SUPPLIES,0,0,0,0,0,2,0820,000,0,0,0,0,0,0,E,1,N,N
0821,N,,,,,,N,,N,SC MARKETING,Y,SGOSS,2016-02-14,SC MARKETING,0,0,0,0,0,0,1,0821,0,0,0,0,0,0,0,,0,N,N
0821-000,Y,,,,,ALL,Y,N,Y,BUSINESS DEVELOPMENT,N,49301.ISMAIL.MARMAR,2018-10-31,SC MARKETING,BUSINESS DEVELOPMENT,0,0,0,0,0,2,0821,000,0,0,0,0,0,0,,4,N,N
0822,N,,,,,,N,,N,SC COMPUTER SOFTWARE,Y,SGOSS,2016-02-14,SC COMPUTER SOFTWARE,0,0,0,0,0,0,1,0822,0,0,0,0,0,0,0,,0,N,N
0822-000,Y,,,,,ALL,Y,N,Y,COMPUTER SOFTWARE,N,SGOSS,2016-02-14,SC COMPUTER SOFTWARE,COMPUTER SOFTWARE,0,0,0,0,0,2,0822,000,0,0,0,0,0,0,,0,N,N
0824,N,,,,,,N,,N,SC FURNITURE/EQUIPMENT,Y,SGOSS,2016-02-14,SC FURNITURE/EQUIPMENT,0,0,0,0,0,0,1,0824,0,0,0,0,0,0,0,,0,N,N
0824-000,Y,,,,,ALL,Y,N,Y,FURNITURE/EQUIPMENT,N,SGOSS,2016-02-14,SC FURNITURE/EQUIPMENT,FURNITURE/EQUIPMENT,0,0,0,0,0,2,0824,000,0,0,0,0,0,0,,0,N,N
0825,N,,,,,,N,,N,SC DATA COMMUNICATN EQUIP,Y,SGOSS,2016-02-14,SC DATA COMMUNICATN EQUIP,0,0,0,0,0,0,1,0825,0,0,0,0,0,0,0,,0,N,N
0825-000,Y,,,,,ALL,Y,N,Y,DATA COMMUNICATION EQUIP,N,SGOSS,2016-02-14,SC DATA COMMUNICATN EQUIP,DATA COMMUNICATION EQUIP,0,0,0,0,0,2,0825,000,0,0,0,0,0,0,,0,N,N
0826,N,,,,,,N,,N,SC EQUIPMENT RENTAL,Y,SGOSS,2016-02-14,SC EQUIPMENT RENTAL,0,0,0,0,0,0,1,0826,0,0,0,0,0,0,0,,0,N,N
0826-000,Y,,,,,ALL,Y,N,Y,EQUIPMENT RENTAL,N,SGOSS,2016-02-14,SC EQUIPMENT RENTAL,EQUIPMENT RENTAL,0,0,0,0,0,2,0826,000,0,0,0,0,0,0,,0,N,N
0830,N,,,,,,N,,N,SC REPAIRS/MAINTENANCE,Y,SGOSS,2016-02-14,SC REPAIRS/MAINTENANCE,0,0,0,0,0,0,1,0830,0,0,0,0,0,0,0,,0,N,N
0830-000,Y,,,,,ALL,Y,N,Y,REPAIRS/MAINTENANCE,N,SGOSS,2016-02-14,SC REPAIRS/MAINTENANCE,REPAIRS/MAINTENANCE,0,0,0,0,0,2,0830,000,0,0,0,0,0,0,,0,N,N
0832,N,,,,,,N,,N,SC MOVING EXPENSE,Y,SGOSS,2016-02-14,SC MOVING EXPENSE,0,0,0,0,0,0,1,0832,0,0,0,0,0,0,0,,0,N,N
0832-000,Y,,,,,ALL,Y,N,Y,MOVING EXPENSE,N,49301.ISMAIL.MARMAR,2016-03-23,SC MOVING EXPENSE,MOVING EXPENSE,0,0,0,0,0,2,0832,000,0,0,0,0,0,0,E,1,N,N
0834,N,,,,,,N,,N,SC UTILITIES/CLEANING,Y,SGOSS,2016-02-14,SC UTILITIES/CLEANING,0,0,0,0,0,0,1,0834,0,0,0,0,0,0,0,,0,N,N
0834-000,Y,,,,,ALL,Y,N,Y,UTILITIES/CLEANING,N,SGOSS,2016-02-14,SC UTILITIES/CLEANING,UTILITIES/CLEANING,0,0,0,0,0,2,0834,000,0,0,0,0,0,0,,0,N,N
0836,N,,,,,,N,,N,SC FACILITIES RENT,Y,SGOSS,2016-02-14,SC FACILITIES RENT,0,0,0,0,0,0,1,0836,0,0,0,0,0,0,0,,0,N,N
0836-000,Y,,,,,ALL,Y,N,Y,FACILITIES RENT,N,SGOSS,2016-02-14,SC FACILITIES RENT,FACILITIES RENT,0,0,0,0,0,2,0836,000,0,0,0,0,0,0,,0,N,N
0840,N,,,,,,N,,N,SC POSTAGE EXPENSE,Y,SGOSS,2016-02-14,SC POSTAGE EXPENSE,0,0,0,0,0,0,1,0840,0,0,0,0,0,0,0,,0,N,N
0840-000,Y,,,,,ALL,Y,N,Y,POSTAGE EXPENSE,N,SGOSS,2016-02-14,SC POSTAGE EXPENSE,POSTAGE EXPENSE,0,0,0,0,0,2,0840,000,0,0,0,0,0,0,,0,N,N
0841,N,,,,,,N,,N,SC PRINTING&REPRODUCTION,Y,SGOSS,2016-02-14,SC PRINTING&REPRODUCTION,0,0,0,0,0,0,1,0841,0,0,0,0,0,0,0,,0,N,N
0841-000,Y,,,,,ALL,Y,N,Y,PRINTING & REPRODUCTION,N,49301.ISMAIL.MARMAR,2016-03-23,SC PRINTING&REPRODUCTION,PRINTING & REPRODUCTION,0,0,0,0,0,2,0841,000,0,0,0,0,0,0,E,1,N,N
0842,N,,,,,,N,,N,SC DELIVERY/SHIPPING,Y,SGOSS,2016-02-14,SC DELIVERY/SHIPPING,0,0,0,0,0,0,1,0842,0,0,0,0,0,0,0,,0,N,N
0842-000,Y,,,,,ALL,Y,N,Y,DELIVERY/SHIPPING,N,49301.ISMAIL.MARMAR,2016-03-23,SC DELIVERY/SHIPPING,DELIVERY/SHIPPING,0,0,0,0,0,2,0842,000,0,0,0,0,0,0,E,1,N,N
0844,N,,,,,,N,,N,SC LOCAL & LD PHONE EXP,Y,SGOSS,2016-02-14,SC LOCAL & LD PHONE EXP,0,0,0,0,0,0,1,0844,0,0,0,0,0,0,0,,0,N,N
0844-000,Y,,,,,ALL,Y,N,Y,LOCAL & LD PHONE EXPENSE,N,SGOSS,2016-02-14,SC LOCAL & LD PHONE EXP,LOCAL & LD PHONE EXPENSE,0,0,0,0,0,2,0844,000,0,0,0,0,0,0,,0,N,N
0845,N,,,,,,N,,N,SC MOBILE PHONE EXPENSE,Y,SGOSS,2016-02-14,SC MOBILE PHONE EXPENSE,0,0,0,0,0,0,1,0845,0,0,0,0,0,0,0,,0,N,N
0845-000,Y,,,,,ALL,Y,N,Y,MOBILE PHONE EXPENSE,N,49301.ISMAIL.MARMAR,2016-03-23,SC MOBILE PHONE EXPENSE,MOBILE PHONE EXPENSE,0,0,0,0,0,2,0845,000,0,0,0,0,0,0,E,1,N,N
0846,N,,,,,,N,,N,SC DATA COMMUNICATION SVC,Y,SGOSS,2016-02-14,SC DATA COMMUNICATION SVC,0,0,0,0,0,0,1,0846,0,0,0,0,0,0,0,,0,N,N
0846-000,Y,,,,,ALL,Y,N,Y,DATA COMMUNICATION SVCS,N,BADAWII,2018-01-30,SC DATA COMMUNICATION SVC,DATA COMMUNICATION SVCS,0,0,0,0,0,2,0846,000,0,0,0,0,0,0,E,1,N,N
0847,N,,,,,,N,,N,SC RECRUITMENT-AGENCY/SVC,Y,SGOSS,2016-02-14,SC RECRUITMENT-AGENCY/SVC,0,0,0,0,0,0,1,0847,0,0,0,0,0,0,0,,0,N,N
0847-000,Y,,,,,ALL,Y,N,Y,RECRUITMENT-AGENCY /SVCS,N,SGOSS,2016-02-14,SC RECRUITMENT-AGENCY/SVC,RECRUITMENT-AGENCY /SVCS,0,0,0,0,0,2,0847,000,0,0,0,0,0,0,,0,N,N
0850,N,,,,,,N,,N,SC SUBSCRIPTIONS/DUES/PUB,Y,SGOSS,2016-02-14,SC SUBSCRIPTIONS/DUES/PUB,0,0,0,0,0,0,1,0850,0,0,0,0,0,0,0,,0,N,N
0850-000,Y,,,,,ALL,Y,N,Y,SUBSCRIPTIONS/DUES/PUBS,N,SGOSS,2016-02-14,SC SUBSCRIPTIONS/DUES/PUB,SUBSCRIPTIONS/DUES/PUBS,0,0,0,0,0,2,0850,000,0,0,0,0,0,0,,0,N,N
0855,N,,,,,,N,,N,SC RELOCATION EXPENSE,Y,SGOSS,2016-02-14,SC RELOCATION EXPENSE,0,0,0,0,0,0,1,0855,0,0,0,0,0,0,0,,0,N,N
0855-000,Y,,,,,ALL,Y,N,Y,RELOCATION EXPENSE,N,49301.ISMAIL.MARMAR,2016-03-23,SC RELOCATION EXPENSE,RELOCATION EXPENSE,0,0,0,0,0,2,0855,000,0,0,0,0,0,0,E,1,N,N
0858,N,,,,,,N,,N,SC INSURANCE GENERAL LIAB,Y,SGOSS,2016-02-14,SC INSURANCE GENERAL LIAB,0,0,0,0,0,0,1,0858,0,0,0,0,0,0,0,,0,N,N
0858-000,Y,,,,,ALL,Y,N,Y,INSURANCE GEN LIABILITY,N,SGOSS,2016-02-14,SC INSURANCE GENERAL LIAB,INSURANCE GEN LIABILITY,0,0,0,0,0,2,0858,000,0,0,0,0,0,0,,0,N,N
0859,N,,,,,,N,,N,SC INSURANC FIRE/CASUALTY,Y,SGOSS,2016-02-14,SC INSURANC FIRE/CASUALTY,0,0,0,0,0,0,1,0859,0,0,0,0,0,0,0,,0,N,N
